,artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count,genre
1224,Gram Parsons,987491,0.5555,0.558975,0.620225,118.090725,-9.572375,1,5,0.39157,0.0007248830000000001,0.18406,0.0326075,226035.75,33.75,40,Pop/Rock
1247,MC5,182598,0.420368421,0.771421053,0.628157895,125.0095263,-8.078105263,1,2,0.18776526300000002,0.059436857999999995,0.40151052600000003,0.063452632,225523.3158,30.94736842,38,Pop/Rock
1260,Brian Hyland,516202,0.622578947,0.43368421100000004,0.7843684209999999,118.86568419999999,-11.44168421,1,5,0.639589474,7.55e-05,0.137042105,0.040357895,141891.2632,27.52631579,38,Pop/Rock
1274,The Outlaws,891264,0.42,0.8182631579999999,0.670684211,134.7347368,-6.960052632000001,1,9,0.089511816,0.076654073,0.204557895,0.046752632,279357.8421,31.26315789,38,Pop/Rock
1276,The Young Rascals,923801,0.483631579,0.49110526299999996,0.609368421,124.9227368,-9.790473684,1,2,0.36064747399999997,0.000268462,0.138894737,0.039368421,185058.6842,28.31578947,38,Pop/Rock
1295,Fairport Convention,162233,0.496388889,0.382055556,0.528388889,128.0488889,-12.89172222,1,2,0.467261111,0.08895472800000001,0.1434,0.037072222,294997.8889,29.94444444,36,Pop/Rock
1306,David Gilmour,582930,0.43977777799999995,0.466888889,0.313166667,116.04044440000001,-12.02616667,1,0,0.205696722,0.18502427600000002,0.18807222199999998,0.032555556,308328.9444,31.66666667,36,Pop/Rock
1309,Manfred Mann,674662,0.545277778,0.6339444439999999,0.769388889,121.0672222,-7.890444444,1,7,0.26983888899999997,0.024171698,0.303277778,0.037161111000000004,172039.2778,37.66666667,36,Pop/Rock
1316,Humble Pie,805661,0.42111111100000004,0.551333333,0.599055556,134.6133889,-12.32977778,1,2,0.11105883300000001,0.025899243,0.250138889,0.054461111,310085.2778,29.55555556,36,Pop/Rock
1344,Country Joe & the Fish,128266,0.464647059,0.421823529,0.49629411799999995,126.44470590000002,-13.985,1,9,0.390335294,0.079463829,0.24285294100000002,0.069894118,242665.7059,26.94117647,34,Folk
1350,Roger Waters,254556,0.495970588,0.24663529399999998,0.221061765,124.7321176,-17.65091176,1,0,0.311714706,0.006178265,0.240688235,0.041141176,265923.3824,37.64705882,34,Pop/Rock
1364,Spirit,746010,0.45688235299999996,0.450235294,0.4215,112.8756471,-11.76776471,1,11,0.30307058800000003,0.10064385599999999,0.294058824,0.035935294,232639.8824,28.11764706,34,Pop/Rock
1373,Al Stewart,933883,0.5301176470000001,0.560588235,0.513588235,113.3244706,-10.39141176,1,2,0.2285,0.017232368,0.12532352900000002,0.0331,302003.9412,31.88235294,34,Pop/Rock
1394,The 5th Dimension,28772,0.41575,0.484125,0.5426875,124.053625,-10.3469375,1,7,0.51649375,0.004227675,0.18909375,0.03275625,193905.8125,36.25,32,Pop/Rock
1415,Gene Clark,194036,0.46996875,0.4226875,0.4701875,112.1387813,-12.2520625,1,4,0.4201625,0.132182969,0.14301875,0.031271875,265347.75,30.9375,32,Pop/Rock
1443,Uriah Heep,835648,0.3835,0.6054375,0.5245125,116.9395625,-10.5186875,1,9,0.009467119,0.141851938,0.21100000000000002,0.047725,275230.5625,37.5,32,Pop/Rock
1468,David Crosby,644880,0.447077419,0.339225806,0.341567742,103.4225806,-14.07751613,1,2,0.477007742,0.002177423,0.111380645,0.033077419,245463.2258,33.35483871,31,Pop/Rock
1513,Strawberry Alarm Clock,633079,0.48026666700000004,0.5700666670000001,0.702733333,115.8866667,-11.66146667,1,9,0.23484666699999998,0.09427322,0.277946667,0.052133333,208648.8667,27.46666667,30,Pop/Rock
1517,Big Brother & the Holding Company,758943,0.46243333299999995,0.5383,0.5377333329999999,128.23443329999998,-11.35316667,1,7,0.278893333,0.041565341,0.322156667,0.09202666699999999,233987.1,36.16666667,30,Pop/Rock
1518,The Chantays,762990,0.519133333,0.599866667,0.716733333,131.5404,-14.05566667,1,9,0.64402,0.8608,0.215926667,0.042753333,146844.4,17.6,30,Pop/Rock
1569,Quicksilver Messenger Service,317417,0.47664285700000003,0.5125,0.6045714289999999,114.20792859999999,-13.68664286,1,9,0.375571429,0.459588314,0.316778571,0.045364286,302171.3571,28.07142857,28,Pop/Rock
1574,Mountain,503913,0.457571429,0.617285714,0.510742857,141.8791429,-10.039,1,9,0.168882279,0.149997021,0.172385714,0.06158571400000001,210998.0714,33.57142857,28,Pop/Rock
1587,Tony Joe White,744265,0.704357143,0.47128571399999997,0.6514285710000001,113.48657140000002,-13.03014286,1,9,0.407628571,0.08644721400000001,0.11973571400000001,0.063321429,229324.6429,37.42857143,28,Pop/Rock
1605,Laura Nyro,137474,0.43862963,0.510555556,0.575540741,111.2141111,-7.19762963,1,0,0.7494074070000001,4.14e-05,0.20048888899999998,0.048707407,203975.2593,25.22222222,27,Pop/Rock
1607,Carlos Santana,175196,0.5452592589999999,0.538888889,0.5806,119.21192590000001,-12.24081481,1,7,0.320737037,0.369565704,0.119785185,0.08502963,323640.9259,39.18518519,27,Pop/Rock
1624,Jacques Dutronc,122381,0.5586923079999999,0.634615385,0.74,135.1918462,-8.490692308,1,9,0.32089384600000004,0.021610615,0.161253846,0.069623077,163782.5385,29.76923077,26,Pop/Rock
1641,The Sonics,428717,0.5025384620000001,0.8717692309999999,0.796076923,115.24392309999999,-6.285692308,1,7,0.43173076899999996,2.19e-07,0.247507692,0.059584615,146251.3846,31.30769231,26,Pop/Rock
1650,Ace Frehley,588508,0.538230769,0.860923077,0.530461538,119.87200000000001,-6.848615385,1,1,0.13351,0.132963535,0.154746154,0.068823077,251021.5385,33.53846154,26,Pop/Rock
1658,Iron Butterfly,772567,0.457923077,0.510307692,0.629153846,118.90299999999999,-11.10907692,1,5,0.116047692,0.095066546,0.22915384600000002,0.035938462000000004,279270.8462,31.23076923,26,Pop/Rock
1672,Them,925181,0.497115385,0.7625,0.643769231,118.0334615,-8.928807692000001,1,7,0.220027915,0.016290552,0.245665385,0.055796154,193982.0769,28.19230769,26,Pop/Rock
1719,Chris Montez,109274,0.634416667,0.536,0.653416667,110.63691670000001,-8.993083333,1,1,0.528535833,5.8299999999999994e-05,0.225775,0.0469,156224.4167,31.0,24,Easy Listening
1751,The Youngbloods,692251,0.524083333,0.432666667,0.684416667,115.154,-13.54666667,1,2,0.645416667,0.085214869,0.092725,0.032091667000000004,234977.0,29.83333333,24,Pop/Rock
1752,Paul Revere & the Raiders,750456,0.5515416670000001,0.741125,0.756583333,125.1330417,-8.583458333,1,9,0.2502025,0.001234506,0.34172083299999995,0.041291667000000004,160619.9167,26.58333333,24,Pop/Rock
1769,Gerry Rafferty,945196,0.562,0.40333333299999996,0.429333333,116.41216670000001,-13.11216667,1,0,0.321358333,0.008625274,0.16995833300000002,0.031975,322361.1667,40.58333333,24,Pop/Rock
1777,Jim Morrison,31022,0.5180869570000001,0.321443478,0.41956521700000005,108.0203913,-20.23004348,1,9,0.579517391,0.10339311300000001,0.283934783,0.20464347800000002,117473.6522,39.60869565,23,Pop/Rock
1829,The Electric Prunes,135543,0.388636364,0.493363636,0.39678181799999995,120.7799091,-13.56254545,1,9,0.45217272700000005,0.14275418199999998,0.187345455,0.039409091,188459.9091,30.27272727,22,Pop/Rock
1851,The Rascals,493122,0.442636364,0.461727273,0.678727273,110.0480909,-13.52781818,1,5,0.303062727,0.024053262000000002,0.171481818,0.035072727000000005,211957.5455,24.09090909,22,Pop/Rock
1855,? & the Mysterians,567190,0.630545455,0.6926363640000001,0.806181818,115.79354550000001,-8.167636364,1,2,0.21263363600000001,0.207659863,0.149781818,0.0419,145557.6364,24.18181818,22,Pop/Rock
1858,Mott the Hoople,596126,0.473181818,0.754181818,0.594909091,122.2187273,-7.954,1,9,0.074063636,0.0006615880000000001,0.321890909,0.063245455,282175.6364,36.63636364,22,Pop/Rock
1865,Wishbone Ash,674873,0.381454545,0.595818182,0.359236364,119.65536359999999,-10.54154545,0,2,0.102942727,0.057899455,0.1465,0.046690909,402908.0,35.0,22,Pop/Rock
1875,Chad & Jeremy,799644,0.492636364,0.44527272700000003,0.5319090910000001,126.1178182,-12.57818182,1,0,0.5372727270000001,0.024782445,0.24390909100000002,0.0363,152244.8182,24.63636364,22,Pop/Rock
1876,Duane Allman,807028,0.5592727270000001,0.460818182,0.654636364,131.7994545,-13.058,1,0,0.496636364,0.245810909,0.300263636,0.08900000000000001,294214.0,26.81818182,22,Pop/Rock
1878,Savoy Brown,838524,0.558727273,0.473181818,0.695272727,125.5959091,-12.97981818,1,2,0.404294545,0.171680682,0.192181818,0.0437,293937.0,26.36363636,22,Pop/Rock
1901,Donny Osmond,186390,0.511714286,0.415080952,0.49938095200000004,119.0622857,-13.981,1,7,0.55352381,2.54e-05,0.201947619,0.075038095,202266.0476,37.76190476,21,Vocal
1928,The Archies,34094,0.7306,0.5907,0.9204,120.0883,-9.7752,1,2,0.374779,0.000758248,0.15937,0.03348,159616.1,43.4,20,Pop/Rock
1951,Flamin' Groovies,180263,0.5117,0.7393,0.5225,126.8369,-8.8846,1,8,0.092751,0.019483268,0.19923,0.04326,222290.6,33.4,20,Pop/Rock
1954,Gene Pitney,200882,0.515,0.5228,0.5935,98.7262,-9.5366,1,7,0.481353,0.001920835,0.25634,0.03631,179675.6,40.2,20,Pop/Rock
1970,Small Faces,423267,0.4858,0.7133,0.5705,114.2629,-7.0251,1,9,0.27555999999999997,0.000606282,0.19612000000000002,0.05675,179182.9,34.6,20,Pop/Rock
1978,The Seeds,500664,0.5589999999999999,0.511,0.7269,126.5968,-14.0856,1,9,0.16683199999999998,0.07869626,0.17802,0.04484,201149.7,32.3,20,Pop/Rock
1987,The Box Tops,624504,0.6424,0.4249,0.7823,114.4341,-12.4515,1,9,0.40093,0.001247032,0.2058,0.04028,164480.1,34.4,20,Pop/Rock
1988,David Axelrod,634377,0.462,0.4734,0.4691,115.9291,-12.1624,1,7,0.22264,0.65950153,0.16366,0.04018,271521.2,30.2,20,Pop/Rock
1990,Giorgio Moroder,660507,0.61795,0.54655,0.6311899999999999,115.21935,-12.21215,1,8,0.091731,0.450065995,0.187605,0.031560000000000005,267185.2,37.75,20,Pop/Rock
1993,Golden Earring,669303,0.5449,0.6944,0.4005,115.6825,-9.1902,0,11,0.07984400000000001,0.00136019,0.1139,0.04004,372831.2,52.4,20,Pop/Rock
1997,Slade,749734,0.4552,0.752,0.5289,124.9474,-5.5361,1,7,0.14978052,0.072847855,0.16377,0.05731,255934.7,44.0,20,Pop/Rock
1998,Silver Apples,755494,0.5291,0.7136,0.5489,125.0405,-9.0614,1,6,0.33123,0.2002701,0.19692,0.0502,210584.1,23.6,20,Pop/Rock
2034,Suzi Quatro,33560,0.591157895,0.792421053,0.733842105,129.9662105,-7.644842105,1,2,0.11756631599999999,0.10278695800000001,0.21858947399999998,0.075231579,218993.2632,46.31578947,19,Pop/Rock
2072,Shocking Blue,29604,0.503888889,0.712333333,0.727666667,128.2631111,-7.925666667000001,0,11,0.184004778,0.18617455600000002,0.145933333,0.07651111099999999,204179.3333,41.55555556,18,Pop/Rock
2094,Bay City Rollers,151979,0.559666667,0.717666667,0.797666667,132.73744440000002,-9.657555556,1,7,0.19168888899999997,0.004031646,0.169155556,0.051022222,193274.4444,42.0,18,Pop/Rock
2102,Eric Carmen,186805,0.549222222,0.530555556,0.500222222,121.40366670000002,-9.938444444,1,7,0.388022222,0.179918141,0.221022222,0.034866667000000004,264795.6667,52.33333333,18,Pop/Rock
2112,Johnny Hallyday,255733,0.46833333299999996,0.589666667,0.6361111110000001,112.2091111,-9.327666667,1,4,0.472866667,0.000377027,0.23455555600000003,0.048866667,196706.0,43.44444444,18,Pop/Rock
2118,Procol Harum,304401,0.345222222,0.647333333,0.521222222,129.4535556,-7.947888889,1,0,0.377111111,0.110186423,0.141133333,0.047222222,247902.2222,31.11111111,18,Pop/Rock
2121,Vanilla Fudge,311674,0.254333333,0.5227777779999999,0.314944444,119.77611110000001,-12.00655556,0,4,0.117871111,0.117445889,0.26428888899999997,0.045433333,321691.7778,30.66666667,18,Pop/Rock
2124,Rare Earth,339490,0.5041111110000001,0.8140000000000001,0.7271111109999999,128.7765556,-8.084888889,1,2,0.152414444,0.063105516,0.2244,0.102366667,354204.6667,35.55555556,18,Pop/Rock
2136,The Monks,404345,0.613111111,0.796111111,0.639222222,129.66244440000003,-8.048333332999999,1,0,0.3835,0.018455333,0.143088889,0.09303333300000001,158574.8889,25.33333333,18,Pop/Rock
2184,Nick Lowe,866841,0.6451111110000001,0.563666667,0.709333333,123.96433329999999,-12.33755556,1,7,0.226157778,0.1045913,0.290077778,0.040222222,199899.0,36.77777778,18,Pop/Rock
2195,Buddy Miles,943936,0.529,0.580666667,0.557444444,127.49933329999999,-11.24533333,1,11,0.276088889,0.189683422,0.188733333,0.05244444400000001,281511.1111,31.0,18,Pop/Rock
2219,Kaleidoscope,297849,0.44070588200000005,0.5869411760000001,0.445352941,103.1162941,-9.927705882,1,7,0.124,0.032512987,0.161929412,0.033088235,239914.5294,26.17647059,17,Pop/Rock
2220,Kaleidoscope,354158,0.44070588200000005,0.5869411760000001,0.445352941,103.1162941,-9.927705882,1,7,0.124,0.032512987,0.161929412,0.033088235,239914.5294,26.17647059,17,Pop/Rock
2257,Blue Cheer,59537,0.41775,0.53125,0.56825,119.009875,-11.8285,0,2,0.213675,0.14939286300000001,0.15155,0.0466875,260575.0,24.625,16,Pop/Rock
2264,Bob Weir,77175,0.579875,0.699625,0.73475,123.744625,-7.6465,1,2,0.14034125,0.03026079,0.1406375,0.031175,285500.125,30.875,16,Pop/Rock
2300,Lindsey Buckingham,287917,0.585375,0.532375,0.775075,130.7425,-11.588625,1,5,0.3274125,0.011892956000000001,0.4749875,0.050575,201997.625,43.625,16,Pop/Rock
2326,Yoko Ono,521704,0.60825,0.6604,0.446875,131.02725,-11.180375,1,11,0.3709585,0.071502988,0.2524375,0.100725,194104.875,37.875,16,Pop/Rock
2330,The Troggs,573870,0.635125,0.592875,0.781375,127.762375,-11.88125,1,9,0.586875,0.12746596300000002,0.1853125,0.04575,162311.625,35.75,16,Pop/Rock
2362,Lowell George,835894,0.575375,0.415,0.559375,111.162625,-12.63425,1,2,0.421875,0.003973894,0.1282,0.040925,217791.625,34.125,16,Pop/Rock
2363,Peter Green,842611,0.63825,0.32325,0.733125,99.725875,-18.364125,0,4,0.2655125,0.39121673799999995,0.1367125,0.0435125,292630.0,39.0,16,Pop/Rock
2434,Kevin Ayers,80118,0.584142857,0.505285714,0.5657142860000001,115.3687143,-11.44185714,1,0,0.360685714,0.313084876,0.21051428600000002,0.039714286,294440.0,35.42857143,14,Pop/Rock
2467,Rita Coolidge,208997,0.466142857,0.432571429,0.37014285700000005,106.06142859999999,-10.89185714,1,10,0.3786,0.01158278,0.17198571399999998,0.031985714,223794.1429,40.57142857,14,R&B;
2469,Janis Ian,213212,0.483714286,0.309,0.281571429,117.43042859999998,-14.09,1,8,0.751857143,3.1e-05,0.122385714,0.070771429,250864.5714,26.0,14,Pop/Rock
2477,Robert Fripp,238440,0.176042857,0.19417857100000002,0.040557143,108.8657143,-18.96821429,1,11,0.803737143,0.736021429,0.18861428600000002,0.042514286,279164.5714,29.5,14,Pop/Rock
2512,The Spencer Davis Group,482600,0.5539999999999999,0.716714286,0.619571429,134.7611429,-7.585285713999999,1,9,0.162857143,0.043290943,0.257857143,0.071128571,168253.4286,34.28571429,14,Pop/Rock
2517,Tim Hardin,505532,0.594571429,0.16917142899999998,0.518285714,102.693,-17.09542857,1,9,0.819428571,0.00689,0.133428571,0.038428571,152150.4286,33.57142857,14,Pop/Rock
2528,The Walker Brothers,582024,0.418428571,0.46171428600000003,0.3885,109.49642859999999,-12.09614286,1,9,0.31469142899999997,0.019903599999999997,0.216142857,0.032571429,260946.7143,40.42857143,14,Pop/Rock
2533,The Buckinghams,628981,0.419,0.545428571,0.556142857,131.64628570000002,-11.89771429,1,7,0.39467142899999996,0.000187871,0.2752,0.0532,152339.0,30.42857143,14,Pop/Rock
2538,Hawkwind,672011,0.36014285700000004,0.7507142859999999,0.45985714299999997,139.3191429,-11.79785714,1,1,0.070620571,0.18906037,0.130342857,0.06401428599999999,451497.0,36.85714286,14,Pop/Rock
2542,Soft Machine,753685,0.322857143,0.424714286,0.35028571399999997,119.8698571,-14.05157143,1,9,0.43014285700000005,0.7390000000000001,0.154314286,0.047614286,545078.1429,29.71428571,14,Pop/Rock
2556,Elvin Bishop,796736,0.6451428570000001,0.747,0.7602857140000001,112.17171429999999,-10.18342857,1,10,0.071371429,0.064989714,0.173957143,0.041642857,288018.8571,37.0,14,Pop/Rock
2568,Timi Yuro,930722,0.45785714299999997,0.433285714,0.5141428570000001,126.51971429999999,-9.286,1,7,0.595714286,9.27e-05,0.17671428600000003,0.047342857,170649.7143,32.71428571,14,Pop/Rock
2591,Delaney & Bonnie,195237,0.541384615,0.569769231,0.708923077,126.45638459999999,-11.75392308,1,2,0.27899999999999997,0.0015420310000000001,0.40913846200000004,0.069046154,216011.4615,25.92307692,13,Pop/Rock
2634,The Action,29067,0.383666667,0.605,0.5601666670000001,138.1971667,-12.99016667,1,2,0.247483333,0.16127460000000002,0.1902,0.0402,205064.5,28.0,12,Pop/Rock
2665,The Creation,110341,0.39866666700000003,0.774333333,0.446,107.86566670000002,-6.409,1,11,0.185043333,0.000185372,0.158483333,0.072433333,178404.3333,27.16666667,12,Pop/Rock
2685,David Gates,179126,0.499333333,0.315,0.45683333299999995,118.714,-15.84166667,1,8,0.45983333299999996,0.10052291699999999,0.176166667,0.0316,265800.0,40.66666667,12,Pop/Rock
2724,Melanie,409670,0.527833333,0.3995,0.600833333,97.92716667,-9.070333332999999,1,7,0.71,7.509999999999998e-05,0.1499,0.045033332999999995,245275.6667,41.5,12,Pop/Rock
2753,Budgie,623985,0.42166666700000005,0.6409999999999999,0.487833333,127.5825,-14.80216667,1,4,0.006526166999999999,0.17130516699999998,0.12015,0.089433333,322153.3333,28.66666667,12,Pop/Rock
2761,Marianne Faithfull,651107,0.638333333,0.372666667,0.6163333329999999,114.34583329999998,-13.184000000000001,1,4,0.39796666700000005,0.039104417,0.2135,0.03715,250157.6667,39.16666667,12,Pop/Rock
2779,Blind Faith,760154,0.418,0.530666667,0.6366666670000001,125.87766670000002,-13.575,1,9,0.315416667,0.199151667,0.21100000000000002,0.041716667,420253.3333,39.16666667,12,Pop/Rock
2783,The Left Banke,771010,0.503166667,0.579333333,0.679333333,121.36283329999999,-10.00466667,1,9,0.659666667,0.001700777,0.18916666699999998,0.033316667,159371.1667,32.5,12,Pop/Rock
2787,The Chocolate Watchband,774791,0.45399999999999996,0.6715,0.533333333,105.81266670000001,-9.727,1,11,0.13302166699999998,0.10771099999999999,0.156866667,0.035666667,189204.6667,20.5,12,Pop/Rock
2794,France Gall,799466,0.646166667,0.612166667,0.5581666670000001,111.0055,-8.254666667,0,7,0.430566667,0.000455567,0.11643333300000001,0.034316667,237871.3333,52.83333333,12,Pop/Rock
2798,Jim Ford,849246,0.610166667,0.7975,0.764833333,121.81383329999998,-6.262666667,1,11,0.156451667,0.017076167,0.09215,0.05605,187626.6667,27.16666667,12,Pop/Rock
2802,Renaissance,887619,0.361833333,0.5013333329999999,0.386666667,111.03266670000001,-11.85083333,0,4,0.308783333,0.016092167,0.263866667,0.033816667,421882.1667,35.66666667,12,Pop/Rock
2803,Mick Jagger,892823,0.641333333,0.6871666670000001,0.5589999999999999,123.30416670000001,-8.7885,1,11,0.21308833300000002,0.027386982999999997,0.11925,0.070916667,275024.5,44.16666667,12,Pop/Rock
2806,The United States of America,920101,0.203333333,0.5675,0.345,122.13333329999999,-13.06366667,1,9,0.381383333,0.307863333,0.20101666699999998,0.11053333300000001,216449.0,24.0,12,Pop/Rock
2828,Irene Cara,86826,0.513090909,0.596636364,0.621636364,125.6281818,-9.673727272999999,1,7,0.3727,0.014339127,0.188818182,0.037718182,251139.3636,46.54545455,11,R&B;
2865,Spanky & Our Gang,8245,0.3894,0.5168,0.5184,94.0172,-8.7074,1,6,0.6608,0.000332162,0.3788,0.03508,186693.4,29.8,10,Pop/Rock
2884,The Free Design,57209,0.4366,0.31108,0.455,158.1214,-13.265999999999998,1,9,0.6948,0.0008814,0.14595999999999998,0.035339999999999996,166261.0,25.2,10,Pop/Rock
2912,Classics IV,135059,0.6011,0.3749,0.6515,112.0773,-12.0444,0,0,0.7531,0.018149283999999998,0.15056,0.03184,168563.7,37.6,10,Pop/Rock
2915,The Cyrkle,137401,0.6068,0.3828,0.79,111.7664,-13.5714,1,9,0.5720000000000001,1.93e-06,0.10166,0.03246,141117.0,36.8,10,Pop/Rock
2917,The Easybeats,145086,0.4948,0.8942,0.7816,116.2868,-5.1328,1,11,0.180136,0.039576852,0.17868,0.07612000000000001,167314.6,38.0,10,Pop/Rock
2921,Caravan,167296,0.5466,0.4214,0.54,112.8912,-14.152000000000001,1,2,0.1303,0.22755999999999998,0.20628000000000002,0.061220000000000004,520861.4,33.8,10,Pop/Rock
2936,Jane Birkin,216846,0.491,0.345,0.5988,111.7674,-14.0158,0,0,0.26308000000000004,0.0109276,0.13132,0.03452,182461.8,36.2,10,Pop/Rock
2942,Sandie Shaw,240081,0.5668,0.5038,0.8048,85.3822,-8.526,1,0,0.594,0.0,0.0911,0.04482,155354.6,39.8,10,Pop/Rock
2956,Robert Wyatt,292915,0.4956,0.4448,0.27586,111.169,-11.606,1,10,0.446,0.02336922,0.2038,0.037360000000000004,259637.4,31.2,10,Pop/Rock
2979,Nils Lofgren,414745,0.6036,0.5856,0.8398,128.972,-11.3668,0,11,0.10392,0.12324424,0.49313999999999997,0.0483,204936.2,30.4,10,Pop/Rock
2980,The Shangri-Las,418955,0.4674,0.523,0.3546,98.376,-9.8282,1,0,0.6664,0.0334592,0.3686,0.10142000000000001,161799.8,45.2,10,Pop/Rock
3016,Brigitte Bardot,623518,0.47298,0.474,0.6138,99.3219,-12.9212,1,5,0.42826899999999996,0.10010836199999999,0.1606,0.04386,178249.3,44.3,10,Pop/Rock
3026,Dan Hicks & His Hot Licks,670088,0.6208,0.2938,0.706,106.3302,-16.083,1,9,0.4902,0.034019784,0.22628,0.126,227733.2,29.2,10,Pop/Rock
3040,The Cowsills,784760,0.4702,0.6226,0.7008,130.7706,-9.8204,1,11,0.5078,0.001481122,0.34414,0.044539999999999996,175277.4,37.8,10,Pop/Rock
3053,John Sebastian,814852,0.6032,0.35804,0.753,125.1722,-15.6182,1,10,0.466,0.00051036,0.3476,0.055139999999999995,175580.4,29.6,10,Pop/Rock
3081,Tommy Bolin,933568,0.5034,0.7344,0.6752,102.9136,-7.8502,1,7,0.25244,0.168262,0.25838,0.0532,245493.4,25.2,10,Pop/Rock
3119,Eric Burdon,154548,0.701,0.533888889,0.792111111,117.573,-11.71322222,0,2,0.310066667,0.0005122330000000001,0.118044444,0.081788889,360729.0,32.33333333,9,Pop/Rock
3216,Focus,195305,0.30775,0.78475,0.44525,165.92175,-7.0329999999999995,1,2,0.05479,0.915,0.2525,0.1461,302355.25,50.25,8,Pop/Rock
3225,John Fogerty,224294,0.78375,0.85825,0.862,136.904,-4.917,1,7,0.087975,0.000367895,0.0701,0.039925,220846.5,48.75,8,Pop/Rock
3237,Robbie Robertson,275130,0.4635,0.457,0.575,92.1035,-17.10575,1,7,0.10125,0.000955325,0.147225,0.044275,314759.75,40.75,8,Pop/Rock
3256,Roy Harper,345427,0.37625,0.29725,0.41575,89.6235,-14.85975,1,6,0.63575,0.260937275,0.1285,0.030575,387124.0,30.5,8,Pop/Rock
3264,Norman Greenbaum,391003,0.51925,0.64275,0.6145,129.09375,-7.4985,1,8,0.0899775,0.00556875,0.11575,0.055825,218226.75,48.0,8,Pop/Rock
3282,1910 Fruitgum Company,501692,0.757,0.60525,0.8995,128.4975,-9.72575,1,9,0.4185,0.00077785,0.12425,0.044725,140750.0,24.75,8,Pop/Rock
3296,Adriano Celentano,597875,0.66975,0.45425,0.478,110.764,-12.277000000000001,1,8,0.433,4.77e-06,0.1615,0.05755,222853.75,38.5,8,Pop/Rock
3320,Status Quo,745241,0.4085,0.679,0.66375,140.7305,-6.792999999999999,1,7,0.251175,0.16463995,0.186525,0.0344,208239.75,41.5,8,Pop/Rock
3339,The Bonzo Dog Band,772191,0.5835,0.53575,0.7495,102.77625,-10.752,1,5,0.43700000000000006,0.012330225,0.229375,0.1438,169340.0,31.75,8,Pop/Rock
3353,Lou Christie,807121,0.6005,0.67975,0.89025,142.48425,-7.18675,1,7,0.60075,1.0199999999999999e-05,0.132575,0.0499,145870.0,26.25,8,Pop/Rock
3376,The Remains,897322,0.474,0.79125,0.865,145.71125,-8.453,1,9,0.430255,6.3e-06,0.162,0.058125,151116.5,27.5,8,Pop/Rock
3381,The Standells,923618,0.52125,0.75175,0.82325,152.49225,-6.47775,1,4,0.12203,0.004225,0.11765,0.0389,162059.75,31.75,8,Pop/Rock
3386,Brewer & Shipley,935990,0.59225,0.68875,0.77925,91.28825,-8.957,1,0,0.17665,0.006178633,0.132,0.03175,260239.75,33.0,8,Pop/Rock
3457,NRBQ,377908,0.629428571,0.669714286,0.805571429,133.3618571,-9.806142857000001,1,6,0.2925,0.038074199999999996,0.167285714,0.032914286,191720.0,30.0,7,Pop/Rock
3480,Roger McGuinn,834466,0.453285714,0.49785714299999995,0.451428571,126.3272857,-10.53857143,1,4,0.39872428600000004,0.001214024,0.239114286,0.035857143,231708.4286,37.42857143,7,Pop/Rock
3495,The Trashmen,7729,0.579333333,0.965,0.839666667,99.89966667,-10.637,1,11,0.005546,0.210737333,0.288666667,0.058366667000000004,141239.6667,46.66666667,6,Pop/Rock
3510,The Angels,25047,0.554666667,0.805333333,0.722666667,137.73,-7.617666667000001,1,7,0.212573333,0.000132343,0.130333333,0.077433333,224871.3333,51.33333333,6,Pop/Rock
3515,Terry Reid,29909,0.6326666670000001,0.526666667,0.8220000000000001,128.4766667,-13.23933333,1,7,0.488333333,0.009286667,0.1077,0.051766667,264235.6667,36.0,6,Pop/Rock
3527,The Amboy Dukes,46120,0.40299999999999997,0.7323333329999999,0.7596666670000001,130.97366670000002,-10.78266667,1,0,0.058806667,0.228089333,0.36926666700000005,0.043533333,284000.6667,38.66666667,6,Pop/Rock
3541,The Bobby Fuller Four,61534,0.559333333,0.852666667,0.903,143.933,-6.319333332999999,1,7,0.057183332999999996,0.001181127,0.107,0.0328,148191.0,49.0,6,Pop/Rock
3567,Cilla Black,122023,0.48100000000000004,0.46299999999999997,0.5156666670000001,106.429,-7.698666667,1,7,0.557666667,0.004266667,0.205333333,0.044433333,150942.0,36.66666667,6,Pop/Rock
3569,Christine McVie,123915,0.590333333,0.670333333,0.720666667,149.6476667,-8.309,1,4,0.24136666699999998,0.11312960000000001,0.1721,0.032733332999999996,228124.6667,37.0,6,Pop/Rock
3575,The Beau Brummels,135032,0.536333333,0.672666667,0.753,128.5073333,-8.038333332999999,0,9,0.20800000000000002,0.00010103299999999999,0.09883333300000001,0.0424,154921.3333,30.0,6,Pop/Rock
3590,Garland Jeffreys,164750,0.652666667,0.6436666670000001,0.795,128.75933329999998,-11.95666667,1,11,0.125842333,0.076671437,0.11883333300000001,0.064433333,214480.0,35.0,6,Pop/Rock
3608,Gene Simmons,200968,0.5870000000000001,0.725,0.7,124.208,-10.96666667,1,9,0.0674,3.5700000000000003e-07,0.309733333,0.08246666700000001,207235.6667,31.66666667,6,Pop/Rock
3623,Jeff Lynne,228266,0.46133333299999996,0.687333333,0.561333333,111.699,-6.367666667000001,1,7,0.38799999999999996,0.003169,0.44799999999999995,0.042866667000000004,273666.6667,40.0,6,Pop/Rock
